customer_id,recency_days,frequency,monetary_value,r_score,f_score,m_score,rfm_score_code,rfm_composite_score,rfm_segment
CUST-00171,255,7,3089.7,3,5,5,355,4.33,Loyal Customers
CUST-11926,255,7,3420.29,3,5,5,355,4.33,Loyal Customers
CUST-07447,255,7,4774.42,3,5,5,355,4.33,Loyal Customers
CUST-08330,255,8,3461.2,3,5,5,355,4.33,Loyal Customers
CUST-09833,255,9,3102.02,3,5,5,355,4.33,Loyal Customers
CUST-10233,255,10,4850.73,3,5,5,355,4.33,Loyal Customers
CUST-00494,254,2,315.49,3,1,1,311,1.67,Needs Attention
CUST-01726,254,2,361.13,3,1,1,311,1.67,Needs Attention
CUST-01459,254,2,1881.04,3,1,3,313,2.33,Promising
CUST-08658,254,3,607.22,3,1,1,311,1.67,Needs Attention
CUST-14607,254,3,889.93,3,1,2,312,2.0,Needs Attention
CUST-03278,254,3,1078.65,3,2,2,322,2.33,Needs Attention
CUST-08740,254,4,701.4,3,2,1,321,2.0,Needs Attention
CUST-06903,254,4,1105.64,3,2,2,322,2.33,Needs Attention
CUST-04864,254,4,1937.63,3,2,3,323,2.67,Promising
CUST-10098,254,4,2016.17,3,2,3,323,2.67,Promising
CUST-09850,254,5,888.22,3,3,2,332,2.67,Potential Loyalists
CUST-01297,254,5,1220.36,3,3,2,332,2.67,Potential Loyalists
CUST-05442,254,5,1277.73,3,3,2,332,2.67,Potential Loyalists
CUST-08120,254,5,1773.71,3,3,3,333,3.0,Potential Loyalists
CUST-12162,254,5,2986.91,3,3,4,334,3.33,Potential Loyalists
CUST-11270,254,6,3034.61,3,4,5,345,4.0,Loyal Customers
CUST-04128,254,6,4023.85,3,4,5,345,4.0,Loyal Customers
CUST-11183,254,8,1617.76,3,5,3,353,3.67,Loyal Customers
CUST-12990,254,8,1827.32,3,5,3,353,3.67,Loyal Customers
CUST-04637,254,8,4529.81,3,5,5,355,4.33,Loyal Customers
CUST-04837,253,2,455.98,3,1,1,311,1.67,Needs Attention
CUST-09993,253,3,506.88,3,1,1,311,1.67,Needs Attention
CUST-06504,253,3,697.56,3,1,1,311,1.67,Needs Attention
CUST-08956,253,3,2585.99,3,2,4,324,3.0,Promising
CUST-13005,253,4,947.33,3,2,2,322,2.33,Needs Attention
CUST-06587,253,4,1815.36,3,2,3,323,2.67,Promising
CUST-02912,253,5,593.73,3,3,1,331,2.33,Potential Loyalists
CUST-04049,253,5,1122.7,3,3,2,332,2.67,Potential Loyalists
CUST-08626,253,5,1537.81,3,3,3,333,3.0,Potential Loyalists
CUST-12753,253,5,1926.72,3,3,3,333,3.0,Potential Loyalists
CUST-10987,253,5,3515.79,3,3,5,335,3.67,Potential Loyalists
CUST-10507,253,6,2420.63,3,4,4,344,3.67,Loyal Customers
CUST-13692,253,6,2547.43,3,4,4,344,3.67,Loyal Customers
CUST-02087,253,9,5730.73,3,5,5,355,4.33,Loyal Customers
CUST-02588,252,2,92.4,3,1,1,311,1.67,Needs Attention
CUST-05666,252,2,112.07,3,1,1,311,1.67,Needs Attention
CUST-08739,252,2,520.02,3,1,1,311,1.67,Needs Attention
CUST-04129,252,3,245.96,3,1,1,311,1.67,Needs Attention
CUST-07324,252,3,1630.98,3,2,3,323,2.67,Promising
CUST-07752,252,3,2295.08,3,2,4,324,3.0,Promising
CUST-12746,252,4,1015.52,3,2,2,322,2.33,Needs Attention
CUST-08455,252,4,1110.12,3,2,2,322,2.33,Needs Attention
CUST-14447,252,4,1402.89,3,2,3,323,2.67,Promising
CUST-11145,252,5,521.04,3,3,1,331,2.33,Potential Loyalists
CUST-04216,252,5,969.87,3,3,2,332,2.67,Potential Loyalists
CUST-04248,252,5,1123.02,3,3,2,332,2.67,Potential Loyalists
CUST-00048,252,5,1802.51,3,3,3,333,3.0,Potential Loyalists
CUST-01898,252,5,1846.57,3,3,3,333,3.0,Potential Loyalists
CUST-02458,252,5,2031.95,3,3,3,333,3.0,Potential Loyalists
CUST-05183,252,5,2974.67,3,3,4,334,3.33,Potential Loyalists
CUST-03173,252,6,1157.38,3,4,2,342,3.0,Potential Loyalists
CUST-08743,252,6,1239.77,3,4,2,342,3.0,Potential Loyalists
CUST-09698,252,6,2303.75,3,4,4,344,3.67,Loyal Customers
CUST-08433,252,7,2753.95,3,5,4,354,4.0,Loyal Customers
CUST-09449,252,7,3635.18,3,5,5,355,4.33,Loyal Customers
CUST-04995,252,8,4183.32,3,5,5,355,4.33,Loyal Customers
CUST-12870,251,2,741.02,3,1,1,311,1.67,Needs Attention
CUST-02937,251,3,356.84,3,1,1,311,1.67,Needs Attention
CUST-13243,251,3,647.46,3,1,1,311,1.67,Needs Attention
CUST-04767,251,3,2377.85,3,2,4,324,3.0,Promising
CUST-12944,251,4,685.61,3,2,1,321,2.0,Needs Attention
CUST-14723,251,5,911.38,3,3,2,332,2.67,Potential Loyalists
CUST-03644,251,5,1848.08,3,3,3,333,3.0,Potential Loyalists
CUST-11981,251,5,2007.52,3,3,3,333,3.0,Potential Loyalists
CUST-05943,251,5,3415.14,3,3,5,335,3.67,Potential Loyalists
CUST-04009,251,6,1566.73,3,4,3,343,3.33,Loyal Customers
CUST-11281,251,6,2273.99,3,4,4,344,3.67,Loyal Customers
CUST-14954,251,6,2375.98,3,4,4,344,3.67,Loyal Customers
CUST-05692,251,7,1196.83,3,4,2,342,3.0,Potential Loyalists
CUST-06028,251,7,1856.33,3,4,3,343,3.33,Loyal Customers
CUST-01455,251,7,2204.18,3,5,4,354,4.0,Loyal Customers
CUST-00950,251,7,2301.87,3,5,4,354,4.0,Loyal Customers
CUST-04494,251,7,2631.54,3,5,4,354,4.0,Loyal Customers
CUST-07340,251,9,1596.05,3,5,3,353,3.67,Loyal Customers
CUST-05930,251,9,2649.33,3,5,4,354,4.0,Loyal Customers
CUST-02308,250,2,196.45,3,1,1,311,1.67,Needs Attention
CUST-08906,250,2,292.15,3,1,1,311,1.67,Needs Attention
CUST-06367,250,2,328.22,3,1,1,311,1.67,Needs Attention
CUST-12851,250,2,359.11,3,1,1,311,1.67,Needs Attention
CUST-00491,250,2,511.7,3,1,1,311,1.67,Needs Attention
CUST-13150,250,2,628.49,3,1,1,311,1.67,Needs Attention
CUST-11439,250,2,1237.95,3,1,2,312,2.0,Needs Attention
CUST-11351,250,2,2233.6,3,1,4,314,2.67,Promising
CUST-01595,250,4,330.74,3,2,1,321,2.0,Needs Attention
CUST-08891,250,4,443.04,3,2,1,321,2.0,Needs Attention
CUST-00316,250,4,780.68,3,2,2,322,2.33,Needs Attention
CUST-07886,250,4,1375.41,3,2,2,322,2.33,Needs Attention
CUST-13266,250,4,1617.76,3,2,3,323,2.67,Promising
CUST-10590,250,4,2156.65,3,2,4,324,3.0,Promising
CUST-08380,250,5,277.17,3,3,1,331,2.33,Potential Loyalists
CUST-01798,250,5,464.84,3,3,1,331,2.33,Potential Loyalists
CUST-10341,250,5,796.0,3,3,2,332,2.67,Potential Loyalists
CUST-03629,250,5,2891.56,3,3,4,334,3.33,Potential Loyalists
CUST-07801,250,6,1421.11,3,4,3,343,3.33,Loyal Customers
CUST-06359,250,6,1976.91,3,4,3,343,3.33,Loyal Customers
CUST-10503,250,7,1689.91,3,4,3,343,3.33,Loyal Customers
CUST-07313,250,7,3736.94,3,5,5,355,4.33,Loyal Customers
CUST-14433,250,7,4412.18,3,5,5,355,4.33,Loyal Customers
CUST-06923,250,8,3170.35,3,5,5,355,4.33,Loyal Customers
CUST-01542,249,2,185.85,3,1,1,311,1.67,Needs Attention
CUST-05349,249,2,490.07,3,1,1,311,1.67,Needs Attention
CUST-12799,249,2,539.88,3,1,1,311,1.67,Needs Attention
CUST-05768,249,2,852.29,3,1,2,312,2.0,Needs Attention
CUST-07013,249,3,530.19,3,1,1,311,1.67,Needs Attention
CUST-04822,249,3,685.61,3,1,1,311,1.67,Needs Attention
CUST-04502,249,3,2648.66,3,2,4,324,3.0,Promising
CUST-11670,249,4,1571.29,3,2,3,323,2.67,Promising
CUST-08793,249,4,1712.35,3,2,3,323,2.67,Promising
CUST-11454,249,4,2986.02,3,3,4,334,3.33,Potential Loyalists
CUST-01941,249,4,3675.79,3,3,5,335,3.67,Potential Loyalists
CUST-11892,249,5,1684.19,3,3,3,333,3.0,Potential Loyalists
CUST-12045,249,5,4629.08,3,4,5,345,4.0,Loyal Customers
CUST-05199,249,6,1410.16,3,4,3,343,3.33,Loyal Customers
CUST-11544,249,7,1863.6,3,4,3,343,3.33,Loyal Customers
CUST-10067,249,7,1907.33,3,4,3,343,3.33,Loyal Customers
CUST-06433,249,7,3314.68,3,5,5,355,4.33,Loyal Customers
CUST-07961,249,7,3699.28,3,5,5,355,4.33,Loyal Customers
CUST-03899,249,7,5461.02,3,5,5,355,4.33,Loyal Customers
CUST-13794,249,8,3051.35,3,5,5,355,4.33,Loyal Customers
CUST-02257,248,2,207.45,3,1,1,311,1.67,Needs Attention
CUST-09327,248,2,1838.35,3,1,3,313,2.33,Promising
CUST-13847,248,4,1285.63,3,2,2,322,2.33,Needs Attention
CUST-09876,248,4,1652.36,3,2,3,323,2.67,Promising
CUST-03817,248,5,879.6,3,3,2,332,2.67,Potential Loyalists
CUST-05408,248,5,3215.1,3,3,5,335,3.67,Potential Loyalists
CUST-01588,248,6,3380.71,3,4,5,345,4.0,Loyal Customers
CUST-01336,248,7,1712.57,3,4,3,343,3.33,Loyal Customers
CUST-04140,248,7,3909.36,3,5,5,355,4.33,Loyal Customers
CUST-00406,248,8,1629.82,3,5,3,353,3.67,Loyal Customers
CUST-08448,248,9,2074.96,3,5,4,354,4.0,Loyal Customers
CUST-00992,247,2,222.22,3,1,1,311,1.67,Needs Attention
CUST-03737,247,2,443.89,3,1,1,311,1.67,Needs Attention
CUST-02971,247,2,489.17,3,1,1,311,1.67,Needs Attention
CUST-04219,247,2,744.83,3,1,1,311,1.67,Needs Attention
CUST-09184,247,2,1622.1,3,1,3,313,2.33,Promising
CUST-07027,247,3,548.84,3,1,1,311,1.67,Needs Attention
CUST-07263,247,3,875.72,3,1,2,312,2.0,Needs Attention
CUST-13994,247,3,1878.26,3,2,3,323,2.67,Promising
CUST-06746,247,4,2153.64,3,2,4,324,3.0,Promising
CUST-13886,247,5,999.0,3,3,2,332,2.67,Potential Loyalists
CUST-06861,247,5,1048.91,3,3,2,332,2.67,Potential Loyalists
CUST-14963,247,5,1691.29,3,3,3,333,3.0,Potential Loyalists
CUST-01003,247,5,1853.6,3,3,3,333,3.0,Potential Loyalists
CUST-10137,247,6,1143.01,3,4,2,342,3.0,Potential Loyalists
CUST-03333,247,6,1755.03,3,4,3,343,3.33,Loyal Customers
CUST-07116,247,6,3082.25,3,4,5,345,4.0,Loyal Customers
CUST-12160,247,6,4702.68,3,4,5,345,4.0,Loyal Customers
CUST-11089,247,7,2076.51,3,5,4,354,4.0,Loyal Customers
CUST-14470,247,8,3617.6,3,5,5,355,4.33,Loyal Customers
CUST-09899,247,8,5638.41,3,5,5,355,4.33,Loyal Customers
CUST-07905,247,11,6564.83,3,5,5,355,4.33,Loyal Customers
CUST-00881,246,2,265.6,3,1,1,311,1.67,Needs Attention
CUST-01052,246,2,420.61,3,1,1,311,1.67,Needs Attention
CUST-02827,246,3,285.58,3,1,1,311,1.67,Needs Attention
CUST-09050,246,3,1461.97,3,2,3,323,2.67,Promising
CUST-13826,246,4,742.75,3,2,1,321,2.0,Needs Attention
CUST-04249,246,4,774.68,3,2,2,322,2.33,Needs Attention
CUST-11144,246,4,819.07,3,2,2,322,2.33,Needs Attention
CUST-11999,246,4,1808.65,3,2,3,323,2.67,Promising
CUST-13241,246,5,500.03,3,3,1,331,2.33,Potential Loyalists
CUST-07849,246,5,955.21,3,3,2,332,2.67,Potential Loyalists
CUST-08835,246,5,1950.03,3,3,3,333,3.0,Potential Loyalists
CUST-10951,246,5,3642.19,3,3,5,335,3.67,Potential Loyalists
CUST-03479,246,6,895.59,3,4,2,342,3.0,Potential Loyalists
CUST-02893,246,6,1612.19,3,4,3,343,3.33,Loyal Customers
CUST-00348,246,6,2364.35,3,4,4,344,3.67,Loyal Customers
CUST-08356,246,6,2656.72,3,4,4,344,3.67,Loyal Customers
CUST-09768,246,6,2787.37,3,4,4,344,3.67,Loyal Customers
CUST-11379,246,7,1711.27,3,4,3,343,3.33,Loyal Customers
CUST-05103,246,7,3834.36,3,5,5,355,4.33,Loyal Customers
CUST-09488,246,7,5287.8,3,5,5,355,4.33,Loyal Customers
CUST-10134,246,8,743.36,3,5,1,351,3.0,Potential Loyalists
CUST-06217,246,11,3670.14,3,5,5,355,4.33,Loyal Customers
CUST-09099,245,2,231.55,3,1,1,311,1.67,Needs Attention
CUST-02913,245,2,677.8,3,1,1,311,1.67,Needs Attention
CUST-01513,245,3,572.15,3,1,1,311,1.67,Needs Attention
CUST-14639,245,3,1096.88,3,2,2,322,2.33,Needs Attention
CUST-03401,245,3,3628.8,3,2,5,325,3.33,Promising
CUST-01857,245,4,449.81,3,2,1,321,2.0,Needs Attention
CUST-08828,245,4,476.51,3,2,1,321,2.0,Needs Attention
CUST-05505,245,4,841.26,3,2,2,322,2.33,Needs Attention
CUST-00118,245,4,966.1,3,2,2,322,2.33,Needs Attention
CUST-11744,245,4,1985.28,3,2,3,323,2.67,Promising
CUST-02901,245,5,1931.54,3,3,3,333,3.0,Potential Loyalists
CUST-07370,245,6,530.72,3,4,1,341,2.67,Potential Loyalists
CUST-10566,245,6,888.54,3,4,2,342,3.0,Potential Loyalists
CUST-01006,245,6,960.87,3,4,2,342,3.0,Potential Loyalists
CUST-05283,245,6,1744.29,3,4,3,343,3.33,Loyal Customers
CUST-12446,245,6,1937.7,3,4,3,343,3.33,Loyal Customers
CUST-11279,245,6,2601.66,3,4,4,344,3.67,Loyal Customers
CUST-07344,245,6,4502.35,3,4,5,345,4.0,Loyal Customers
CUST-14652,245,7,2649.9,3,5,4,354,4.0,Loyal Customers
CUST-13884,245,7,3636.56,3,5,5,355,4.33,Loyal Customers
CUST-02691,245,7,4609.82,3,5,5,355,4.33,Loyal Customers
CUST-10301,245,8,2773.0,3,5,4,354,4.0,Loyal Customers
CUST-13797,245,9,2504.28,3,5,4,354,4.0,Loyal Customers
CUST-13893,245,9,2831.9,3,5,4,354,4.0,Loyal Customers
CUST-06770,245,9,2978.82,3,5,4,354,4.0,Loyal Customers
CUST-07262,245,9,4086.74,3,5,5,355,4.33,Loyal Customers
CUST-07303,245,9,4899.87,3,5,5,355,4.33,Loyal Customers
CUST-08463,244,2,194.63,3,1,1,311,1.67,Needs Attention
CUST-06290,244,2,387.06,3,1,1,311,1.67,Needs Attention
CUST-11802,244,2,396.21,3,1,1,311,1.67,Needs Attention
CUST-08604,244,2,985.92,3,1,2,312,2.0,Needs Attention
CUST-09295,244,3,1146.87,3,2,2,322,2.33,Needs Attention
CUST-11550,244,4,1464.61,3,2,3,323,2.67,Promising
CUST-02484,244,5,1225.93,3,3,2,332,2.67,Potential Loyalists
CUST-03500,244,5,4595.42,3,4,5,345,4.0,Loyal Customers
CUST-00529,244,6,2060.67,3,4,3,343,3.33,Loyal Customers
CUST-02972,244,6,2346.0,3,4,4,344,3.67,Loyal Customers
CUST-13911,244,6,2547.24,3,4,4,344,3.67,Loyal Customers
CUST-04201,244,6,2573.16,3,4,4,344,3.67,Loyal Customers
CUST-06442,244,6,3999.58,3,4,5,345,4.0,Loyal Customers
CUST-07014,244,6,7187.29,3,4,5,345,4.0,Loyal Customers
CUST-11342,244,7,1909.15,3,4,3,343,3.33,Loyal Customers
CUST-08972,244,7,2789.68,3,5,4,354,4.0,Loyal Customers
CUST-05880,244,8,3357.74,3,5,5,355,4.33,Loyal Customers
CUST-06056,243,2,513.3,3,1,1,311,1.67,Needs Attention
CUST-08819,243,2,629.51,3,1,1,311,1.67,Needs Attention
CUST-08852,243,3,1120.07,3,2,2,322,2.33,Needs Attention
CUST-11575,243,4,1470.46,3,2,3,323,2.67,Promising
CUST-04702,243,4,1628.37,3,2,3,323,2.67,Promising
CUST-10576,243,4,2657.7,3,3,4,334,3.33,Potential Loyalists
CUST-04181,243,5,912.26,3,3,2,332,2.67,Potential Loyalists
CUST-00302,243,5,1920.15,3,3,3,333,3.0,Potential Loyalists
CUST-05936,243,5,2520.44,3,3,4,334,3.33,Potential Loyalists
CUST-09550,243,5,2781.03,3,3,4,334,3.33,Potential Loyalists
CUST-02730,243,5,3525.73,3,3,5,335,3.67,Potential Loyalists
CUST-14664,243,6,3643.89,3,4,5,345,4.0,Loyal Customers
CUST-12828,243,6,3908.63,3,4,5,345,4.0,Loyal Customers
CUST-11466,243,7,834.84,3,4,2,342,3.0,Potential Loyalists
CUST-04887,243,7,2451.08,3,5,4,354,4.0,Loyal Customers
CUST-08971,243,7,2664.05,3,5,4,354,4.0,Loyal Customers
CUST-09381,243,7,3256.78,3,5,5,355,4.33,Loyal Customers
CUST-13470,243,8,5773.42,3,5,5,355,4.33,Loyal Customers
CUST-14849,242,2,36.45,3,1,1,311,1.67,Needs Attention
CUST-10154,242,2,178.14,3,1,1,311,1.67,Needs Attention
CUST-07708,242,2,293.64,3,1,1,311,1.67,Needs Attention
CUST-04467,242,2,1486.06,3,1,3,313,2.33,Promising
CUST-06528,242,3,962.17,3,1,2,312,2.0,Needs Attention
CUST-00831,242,4,579.19,3,2,1,321,2.0,Needs Attention
CUST-01913,242,4,725.83,3,2,1,321,2.0,Needs Attention
CUST-02051,242,4,1274.61,3,2,2,322,2.33,Needs Attention
CUST-01160,242,4,1407.33,3,2,3,323,2.67,Promising
CUST-10357,242,4,1409.56,3,2,3,323,2.67,Promising
CUST-01296,242,4,3828.64,3,3,5,335,3.67,Potential Loyalists
CUST-10546,242,5,741.38,3,3,1,331,2.33,Potential Loyalists
CUST-04687,242,5,2949.06,3,3,4,334,3.33,Potential Loyalists
CUST-13845,242,6,2274.64,3,4,4,344,3.67,Loyal Customers
CUST-06829,242,7,1912.3,3,4,3,343,3.33,Loyal Customers
CUST-11842,242,7,2680.01,3,5,4,354,4.0,Loyal Customers
CUST-10729,242,7,3258.64,3,5,5,355,4.33,Loyal Customers
CUST-12365,242,7,5037.25,3,5,5,355,4.33,Loyal Customers
CUST-11526,241,2,475.66,3,1,1,311,1.67,Needs Attention
CUST-12547,241,2,822.1,3,1,2,312,2.0,Needs Attention
CUST-06741,241,3,300.05,3,1,1,311,1.67,Needs Attention
CUST-10716,241,3,1470.53,3,2,3,323,2.67,Promising
CUST-11057,241,3,1616.74,3,2,3,323,2.67,Promising
CUST-04630,241,4,517.89,3,2,1,321,2.0,Needs Attention
CUST-13353,241,4,1153.16,3,2,2,322,2.33,Needs Attention
CUST-09892,241,5,2626.33,3,3,4,334,3.33,Potential Loyalists
CUST-13530,241,6,3268.74,3,4,5,345,4.0,Loyal Customers
CUST-05760,241,7,957.23,3,4,2,342,3.0,Potential Loyalists
CUST-02961,241,7,1386.6,3,4,2,342,3.0,Potential Loyalists
CUST-00387,241,8,1971.28,3,5,3,353,3.67,Loyal Customers
CUST-00104,241,8,4231.51,3,5,5,355,4.33,Loyal Customers
CUST-01803,241,9,1606.0,3,5,3,353,3.67,Loyal Customers
CUST-01353,241,10,3070.26,3,5,5,355,4.33,Loyal Customers
CUST-04339,240,2,484.58,3,1,1,311,1.67,Needs Attention
CUST-08845,240,2,1342.6,3,1,2,312,2.0,Needs Attention
CUST-12540,240,3,403.72,3,1,1,311,1.67,Needs Attention
CUST-09008,240,3,1287.15,3,2,2,322,2.33,Needs Attention
CUST-00228,240,3,2949.11,3,2,4,324,3.0,Promising
CUST-04762,240,4,324.32,3,2,1,321,2.0,Needs Attention
CUST-09783,240,4,1138.64,3,2,2,322,2.33,Needs Attention
CUST-00285,240,4,1165.09,3,2,2,322,2.33,Needs Attention
CUST-08484,240,4,1217.5,3,2,2,322,2.33,Needs Attention
CUST-02867,240,4,2063.96,3,2,3,323,2.67,Promising
CUST-06176,240,5,653.16,3,3,1,331,2.33,Potential Loyalists
CUST-08512,240,5,926.51,3,3,2,332,2.67,Potential Loyalists
CUST-00585,240,5,1709.93,3,3,3,333,3.0,Potential Loyalists
CUST-08151,240,5,2238.35,3,3,4,334,3.33,Potential Loyalists
CUST-04296,240,6,1014.37,3,4,2,342,3.0,Potential Loyalists
CUST-02982,240,6,1068.78,3,4,2,342,3.0,Potential Loyalists
CUST-02193,240,6,3074.12,3,4,5,345,4.0,Loyal Customers
CUST-14846,240,6,3980.55,3,4,5,345,4.0,Loyal Customers
CUST-06278,240,7,784.21,3,4,2,342,3.0,Potential Loyalists
CUST-11288,240,7,1303.12,3,4,2,342,3.0,Potential Loyalists
CUST-09297,240,7,2256.26,3,5,4,354,4.0,Loyal Customers
CUST-00459,240,8,2801.42,3,5,4,354,4.0,Loyal Customers
CUST-10003,240,8,4006.22,3,5,5,355,4.33,Loyal Customers
CUST-13189,240,8,4320.71,3,5,5,355,4.33,Loyal Customers
CUST-11212,240,8,5905.27,3,5,5,355,4.33,Loyal Customers
CUST-00981,240,9,1515.5,3,5,3,353,3.67,Loyal Customers
CUST-11796,240,9,2207.57,3,5,4,354,4.0,Loyal Customers
CUST-12480,239,2,939.28,3,1,2,312,2.0,Needs Attention
CUST-03522,239,2,1131.45,3,1,2,312,2.0,Needs Attention
CUST-11284,239,3,531.17,3,1,1,311,1.67,Needs Attention
CUST-13873,239,3,531.78,3,1,1,311,1.67,Needs Attention
CUST-12229,239,3,1851.1,3,2,3,323,2.67,Promising
CUST-11219,239,3,2027.56,3,2,3,323,2.67,Promising
CUST-10694,239,4,314.68,3,2,1,321,2.0,Needs Attention
CUST-06066,239,4,963.65,3,2,2,322,2.33,Needs Attention
CUST-05136,239,4,1576.65,3,2,3,323,2.67,Promising
CUST-01236,239,5,1565.6,3,3,3,333,3.0,Potential Loyalists
CUST-04951,239,5,1575.69,3,3,3,333,3.0,Potential Loyalists
CUST-04447,239,5,2848.88,3,3,4,334,3.33,Potential Loyalists
CUST-00506,239,6,952.4,3,4,2,342,3.0,Potential Loyalists
CUST-04673,239,6,1052.28,3,4,2,342,3.0,Potential Loyalists
CUST-07425,239,6,3466.17,3,4,5,345,4.0,Loyal Customers
CUST-12438,239,6,3635.29,3,4,5,345,4.0,Loyal Customers
CUST-02819,239,7,2969.9,3,5,4,354,4.0,Loyal Customers
CUST-00293,239,9,2182.7,3,5,4,354,4.0,Loyal Customers
CUST-03528,239,9,3885.71,3,5,5,355,4.33,Loyal Customers
CUST-08030,239,9,6682.09,3,5,5,355,4.33,Loyal Customers
CUST-12217,238,2,747.21,3,1,1,311,1.67,Needs Attention
CUST-05150,238,3,581.34,3,1,1,311,1.67,Needs Attention
CUST-13345,238,3,674.43,3,1,1,311,1.67,Needs Attention
CUST-14414,238,3,791.5,3,1,2,312,2.0,Needs Attention
CUST-13524,238,3,2327.79,3,2,4,324,3.0,Promising
CUST-07009,238,3,3164.08,3,2,5,325,3.33,Promising
CUST-02635,238,4,748.08,3,2,1,321,2.0,Needs Attention
CUST-08013,238,4,1033.53,3,2,2,322,2.33,Needs Attention
CUST-11984,238,4,1557.79,3,2,3,323,2.67,Promising
CUST-14127,238,4,2070.31,3,2,3,323,2.67,Promising
CUST-12011,238,4,2655.37,3,3,4,334,3.33,Potential Loyalists
CUST-12539,238,4,3564.55,3,3,5,335,3.67,Potential Loyalists
CUST-12830,238,4,3595.71,3,3,5,335,3.67,Potential Loyalists
CUST-05046,238,5,1693.65,3,3,3,333,3.0,Potential Loyalists
CUST-00066,238,6,845.56,3,4,2,342,3.0,Potential Loyalists
CUST-01954,238,6,1248.27,3,4,2,342,3.0,Potential Loyalists
CUST-02116,238,7,1943.68,3,4,3,343,3.33,Loyal Customers
CUST-02273,238,7,3474.93,3,5,5,355,4.33,Loyal Customers
CUST-14970,238,7,4188.42,3,5,5,355,4.33,Loyal Customers
CUST-08385,237,3,902.34,3,1,2,312,2.0,Needs Attention
CUST-03012,237,4,2454.21,3,3,4,334,3.33,Potential Loyalists
CUST-09302,237,5,754.55,3,3,1,331,2.33,Potential Loyalists
CUST-12963,237,5,1032.51,3,3,2,332,2.67,Potential Loyalists
CUST-05308,237,5,1437.99,3,3,3,333,3.0,Potential Loyalists
CUST-09491,237,5,1740.69,3,3,3,333,3.0,Potential Loyalists
CUST-05273,237,5,1748.05,3,3,3,333,3.0,Potential Loyalists
CUST-03447,237,5,1829.67,3,3,3,333,3.0,Potential Loyalists
CUST-10881,237,5,2000.87,3,3,3,333,3.0,Potential Loyalists
CUST-05307,237,5,2294.52,3,3,4,334,3.33,Potential Loyalists
CUST-02421,237,5,3417.83,3,3,5,335,3.67,Potential Loyalists
CUST-02294,237,6,2152.98,3,4,4,344,3.67,Loyal Customers
CUST-09252,237,6,2202.04,3,4,4,344,3.67,Loyal Customers
CUST-13592,237,6,3205.11,3,4,5,345,4.0,Loyal Customers
CUST-04363,237,6,4403.03,3,4,5,345,4.0,Loyal Customers
CUST-11006,237,7,3220.8,3,5,5,355,4.33,Loyal Customers
CUST-13147,237,7,4553.58,3,5,5,355,4.33,Loyal Customers
CUST-12635,237,8,3960.5,3,5,5,355,4.33,Loyal Customers
CUST-11234,237,10,3277.37,3,5,5,355,4.33,Loyal Customers
CUST-02956,236,2,250.45,3,1,1,311,1.67,Needs Attention
CUST-12358,236,3,531.37,3,1,1,311,1.67,Needs Attention
CUST-07787,236,3,814.7,3,1,2,312,2.0,Needs Attention
CUST-09734,236,3,2084.82,3,2,4,324,3.0,Promising
CUST-03377,236,4,1001.22,3,2,2,322,2.33,Needs Attention
CUST-12673,236,4,1150.84,3,2,2,322,2.33,Needs Attention
CUST-06758,236,4,1500.36,3,2,3,323,2.67,Promising
CUST-14248,236,4,1574.77,3,2,3,323,2.67,Promising
CUST-13109,236,4,1939.95,3,2,3,323,2.67,Promising
CUST-04587,236,5,1494.24,3,3,3,333,3.0,Potential Loyalists
CUST-05091,236,5,1914.27,3,3,3,333,3.0,Potential Loyalists
CUST-14848,236,5,1999.05,3,3,3,333,3.0,Potential Loyalists
CUST-04385,236,6,1380.25,3,4,2,342,3.0,Potential Loyalists
CUST-05540,236,6,1721.97,3,4,3,343,3.33,Loyal Customers
CUST-04511,236,6,1849.05,3,4,3,343,3.33,Loyal Customers
CUST-14693,236,6,2620.26,3,4,4,344,3.67,Loyal Customers
CUST-12296,236,6,2989.88,3,4,4,344,3.67,Loyal Customers
CUST-08879,236,6,3874.45,3,4,5,345,4.0,Loyal Customers
CUST-03306,236,6,4096.75,3,4,5,345,4.0,Loyal Customers
CUST-00873,236,7,1394.61,3,4,3,343,3.33,Loyal Customers
CUST-10008,236,7,1512.44,3,4,3,343,3.33,Loyal Customers
CUST-09275,236,7,2302.09,3,5,4,354,4.0,Loyal Customers
CUST-01751,236,8,2960.47,3,5,4,354,4.0,Loyal Customers
CUST-01714,236,8,3157.22,3,5,5,355,4.33,Loyal Customers
CUST-00606,236,11,3797.03,3,5,5,355,4.33,Loyal Customers
CUST-03409,236,12,5976.72,3,5,5,355,4.33,Loyal Customers
CUST-09763,235,2,123.52,3,1,1,311,1.67,Needs Attention
CUST-00154,235,2,214.85,3,1,1,311,1.67,Needs Attention
CUST-06665,235,2,1298.36,3,1,2,312,2.0,Needs Attention
CUST-04781,235,3,134.36,3,1,1,311,1.67,Needs Attention
CUST-05044,235,3,392.69,3,1,1,311,1.67,Needs Attention
CUST-14468,235,3,1484.9,3,2,3,323,2.67,Promising
CUST-12607,235,3,2305.96,3,2,4,324,3.0,Promising
CUST-13440,235,4,1471.01,3,2,3,323,2.67,Promising
CUST-06246,235,4,1494.5,3,2,3,323,2.67,Promising
CUST-13762,235,4,2316.07,3,2,4,324,3.0,Promising
CUST-04980,235,4,3838.66,3,3,5,335,3.67,Potential Loyalists
